textID,text,sentiment,,,,,
b4ebfb22c6, hey i know ya dont know me but i wanted to say yopu have helped me a lot i was over in iraq and i wanted to thank you,positive,,,,,
51bdb4d865,Feeling very tierd! too much college work!!!!!!,negative,,,,,
f948e704f4,mmm...reconsituted meat products and week-old veggies...gotta love that rehydrated warm milk for breakfast,positive,,,,,
87fa9ce0c5, oh no  say it aint so,negative,,,,,
f734459c4c, i hope he does ; join  and you ll find one,neutral,,,,,
5e14887b13,thank god for some overcast and ivory. Trying to get my mom to take me out to lunch egh doesnt look like its gonna work.,positive,,,,,
85eb03d6b8,"  Cant Thank YOu Enough, WHo is NITIN BETWEEN?",positive,,,,,
7909fa421f,"  sadly we were too late for TraceyCakes, but we got them elsewhere- not the same but still yummy. Tea w wee on wknd!",neutral,,,,,
36631a41d0, well piss on that. I can t get into their site @ work nor does it come thru on my phone.,negative,,,,,
8f11bf53a2,http://twitpic.com/670ar - this is post guitar hero **** kicking,negative,,,,,
7e21d8a7ab, i dont like #kde since ver. 4.0 its like vista  #fail,negative,,,,,
2f00504c96,Just woke up. Making breakfast,neutral,,,,,
bc14c389af,http://twitpic.com/67fue - My formerly pretty car,neutral,,,,,
dae7a3eeb1,Just thought about my hubby being deployed n now I got the blues  I need a stiff drink but I m breastfeeding so no booze for me :/ Ugh!!,neutral,,,,,
9b7811b2e0,"I need some motivation in my life, oh and some love would be nice too",positive,,,,,
06b8d9e26c, welcome,positive,,,,,
bcd7910701,"I can t wait to start my weekend. I m so sick of working, I have to self-medicate, and I m fresh out of herb",negative,,,,,
7c229b34c1,_Itx no credits for me unfortunately!,negative,,,,,
f26105a320," It s ugly and gray outside even in San Diego. Not too cold, will get to 70, but May-gray June-gloom for us all",negative,,,,,
0a5e7d6cb1, I so know what you mean,neutral,,,,,
b34a3fd669,cookies are good,positive,,,,,
05810a7cdd," He loved it, so Happy Birthday!!!   He said you sounded like a mixture of John Lennon, Chrissie Hynde, and Janis Joplin.",positive,,,,,
8531be3694,"_griffiths There was a good atmos. I decided to stay til closing, very funny!",positive,,,,,
70187852a7,  supporting superfly all the way,positive,,,,,
31d03bff54," I would lime them. Or lemon?  And deal, sounds fabulous to me!  Text me up when you re back",positive,,,,,
2938f51a3a,Why don t you make me feel like you used to,negative,,,,,
a153babf33," how about we start with a true Franchise online mode. Dynasty was huge, Madden online league not so much",neutral,,,,,
4baf1c6930, im having trouble finding really yummy egg free ice-cream   #favoriteicecream - got any recommendations anyone?,neutral,,,,,
d409e4ce46,on my tea break  cant wait to drive home tonite!!,neutral,,,,,
dbc696a3ef,is watching Mock the Week and is slowing cooking,neutral,,,,,
237b093176, unfortunately I didn t leave the house in time,negative,,,,,
2b8b0a7d10,Is twubbing again,neutral,,,,,
a8a1e94417,when da heck will the garage man get here I ask you.. WHEN..,negative,,,,,
c99820b355,O.k i feel like i need to cry now  i can t believe that in less than 2 years ill be walking across the stage to get a High School diploma!,neutral,,,,,
4841c38e53,Just got a Ipod touch  Downloading apps for it now.,neutral,,,,,
bd3b30d13c,"Hey, hey, happy mother s day!  http://plurk.com/p/svwii",positive,,,,,
8c03f75944, - ****. LOL ON FRIDAY.? ITS NOW SATURDAY HERE LOL. IM IN AUSTRALIA,neutral,,,,,
570a5c063b,_alfradique No fun   Well hopefully you don t have much more to go...,positive,,,,,
383aa5ec8b,Night all!! i m trying to get to bed early for once...well as early as 1:40 can be for a normal person...,neutral,,,,,
038a99e313,mothers day...love you madre   chels tonight. cant wait for her to see her present!,positive,,,,,
8862c02132,Conference call with HP.  They gave me an invalid pass code so I can t attend,negative,,,,,
d83606a58a," it s 3:37 am, i am going to sleep now. but i be back up in 4 hours...lol. good night",neutral,,,,,
9412b17d47,"What are some good places to eat in Los Angeles, want to try something different today",neutral,,,,,
db76d74945, FUZE was giving away capes at Komen s Race for the Cure today! And I d always love a hug from you hun!,positive,,,,,
f873960a48,I m suppose to get up to go find sumthin to wear tomorrow but I can t get up,neutral,,,,,
aaf69acf6f,my 3yo just woke and groggily walked over to my office.  Is now sleeping in my lap,neutral,,,,,
361b6281a6,The lab informs me the logic board is dead as well. It is farking expensive to replace. I don t know what to do.  #MyPowerBookG4RIP,negative,,,,,
1fb696a58c,We just hit 10000 views on myspace! Thanks everyone!,positive,,,,,
51f56d7464,Still sick  bout to play some ps3 till the laker game starts,neutral,,,,,
1b673ea212,it will be my second year that i will not be there,neutral,,,,,
ffe02fe3f5,"Eatin dinna, herd tom brady not movin 2 fast",neutral,,,,,
8255b23e72,I m not ready for my baby to be 3 tomorrow  she is growing so fast....,positive,,,,,
e108bb4fa1,I woke up this morning thinking it is Saturday,neutral,,,,,
9599acaca6," I have both her CDs and know them both by heart. Really, Tal, you think you can intro ME to country music?!",neutral,,,,,
3bd6b2df8c," Glad you like it  took around 2 and a half hours, would have been less but i kept stopping for food breaks haha  i was",neutral,,,,,
c281b14817,last class at 10:30. One final tomorrow and 2 finals on friday!,neutral,,,,,
93eb6effbb,lao mein and spanikopita HAHA you would have to be here to know,positive,,,,,
30abfb5b07, PS: Wish I were coming tonight.,negative,,,,,
419862456e,i hate feeling like this about him  i need a break away from everyone... as soon as exams are over i m defo off to portsmouth for a bit,negative,,,,,
5c8a453297,My head hurts....  Can wait to see the new photoshoot!!!!!!!,neutral,,,,,
2bbe1f652e,goodmorning everyone,positive,,,,,
0eb1ab3558, what did you think of the finale?  I thought it was kind of a cheap way out,negative,,,,,
baf2ccb1cc,i had a vivid dream last night! i was crooning away,neutral,,,,,
259a4c12db,"Long day of dancin, travelin, and celebrating life  happy mothers day!!",positive,,,,,
b56c29ed7d,Why am I always the one on time. They are always late. I wanna sleep. I miss Mere.,negative,,,,,
f1f8d50eff, I want an invite - sick of seeing all these links for people playing and being left out,negative,,,,,
f61ae5403a," It s 12AM! ,  and I are still up, sending you as much tweets as we can! Philippines tour please?",neutral,,,,,
97fd42d38b,I miss my puppy,negative,,,,,
72624c934f, Are they abusing your service? Manual follower management is a pain. I love the style.,neutral,,,,,
20967289f5,in San Jose.   having good time w/ bros.  Also helped dad edit next  Holy Land brochure. wish I could go!,positive,,,,,
bd5f768159,is excited about tomorrow!!! but i gotta clean the house  CLEAN CLEAN CLEAN AHHHHHHH,neutral,,,,,
9b1060a30e, how s the fam? Well I hope.,positive,,,,,
704dfebd66,">>Why did the Blonde Keep failing her drivers license test-------->>>>>Everytime they stopped, she jumped in the back seat.",negative,,,,,
1177c602c8, Come to Rochester with me and Nikki. Beer and a Hog Roast always helps.,positive,,,,,
92866f7b8c,  Thank you!,positive,,,,,
13d0b4314e,"is slowly crunching the reality that june is fast approaching. in other words, classes again, and another year will be added to my age.",neutral,,,,,
892b8a0cf8,so i guess we r sleepin over.,neutral,,,,,
5d8102cab8,He put a **** mohawk in my son head.....he just killed my vibe as always,negative,,,,,
3fcdacf90f,"Well, she s getting through.",positive,,,,,
17d1a66db4,No kickboxing classes today  pretty bummed. Still going to work out hard. http://myloc.me/1ZT0,negative,,,,,
4d22612bb6,all alone for the weekend!,negative,,,,,
3cd2b0d233,"wishing, i was at the michou show right now.. god. life isnt fair",neutral,,,,,
da72cfc9cc,Poor dead Josh.  http://bit.ly/JKpHn  Please leave your messages of condolences there.  #boy #rip,negative,,,,,
fd57cd4c4e,watching the rain and reminiscing about the time when everytime it rained I was with the love of my life.,positive,,,,,
0a57a17968,Got a sunburn from Coney Island bike ride,neutral,,,,,
a9e176a76e, hey I didn t get the email yet,neutral,,,,,
41ff25c568,This is how much hair falls off everytime I shower. It s more sad than disgusting  http://yfrog.com/6p190aj,negative,,,,,
064b2cc709,"pff, Life sucks sometimes!",negative,,,,,
00b7a60703,Wish I had a laptop charger so I could tweet faster,negative,,,,,
6896f19343,show time baby! bye bye for now Tweeters,neutral,,,,,
cce4a3ca50, How was your chicken and chips?,neutral,,,,,
c9d4cf96af,"Waaah, asshat at CVS yesterday shortchanged me  I paid 10$ for chips.",negative,,,,,
733ac52be6, Happy Mom s Day!  Here in Spain it was last Sunday!! Any hint of when the first single will be out on radio? LYM!!  Mini,positive,,,,,
cf1a0bb3c2," Nope, kicked that habit more then a year ago",neutral,,,,,
8b1ef2334e, not sexy with 2 tubes sticking out of my stomach  but thanks !,positive,,,,,
d31c27398f,"Up early this morning, first to portmeirion then home",neutral,,,,,
9f42f42b4f,listening to David Archuleta album it s amazing,positive,,,,,
98cfd1162e, aww...thats a bummer,negative,,,,,
00c8cfed18,I dont wanna im to spanish today,negative,,,,,
bbe85e3495,missin the #ia2009 guys really,neutral,,,,,
0cc4081476,lol haha very funnyyy lol im talking to my bestfriend ashleyyyy!!!,neutral,,,,,
c45f5fb9e6,"yep, good morning to you all  or night or evening or whatever xD",positive,,,,,
7e5457bddf,WORKK! yay,positive,,,,,
d138ab0b3a,"It is certainly spring in Vail, Co.  It is raining and snowing!  Doesn t mother nature know the mountain is closed for the ski season!",neutral,,,,,
6ade83d96d,_hameron I ve seen those already. I link them in my lj post.,neutral,,,,,
fbbeb51073," Aww, thank you Soulmate! Haha.",positive,,,,,
74b57c43cc,"cars,,,,cars....cars.....I need one. ha ha. The one I found last night, that I wanted so bad! is now sold. And not to me",negative,,,,,
f7638c4126, (RE:'your joint w/  is crazy!!') Thx    Hey Trax heard a 49er rear ended you??,positive,,,,,
562c683a44,_za thanks man. I can t wait,positive,,,,,
1f403981ef, can you fedex me some pizza? I have to cancel my NYC trip until later this summer,neutral,,,,,
9358a6253c, I haven t started packing,neutral,,,,,
628bab2c42,I ve been to Best Buy & Target and still no Electrik Red album! I m loosing hope..they ve never even heard of the girls,negative,,,,,
d934e438cc," i was sent home yest from work, when in again today but feel like hell and burning up with a high temp, got it off hubby",negative,,,,,
548b9da461,Great exercise for a Sunday morning: 'stopping the wheel of karma' (R.A.W.) and transforming negativity into love... Life!,positive,,,,,
e0f9a074cf,Now I like #startrek. Personal feels that #Startrek movie is better than #xmen.,neutral,,,,,
5fb992345d, yes yes yes lotsa fun  i cant wait. dont like make up with shaun too much in front of me tho cos ill get awkard haha,positive,,,,,
590ede849e, That ur anti is what I understood from the message. Sorry left off ur don t vote BNP msg at end due 2 space,neutral,,,,,
b78e0c4c19, Thank you Kirst - your posts on running inspired me,positive,,,,,
02073f1c62,I wanna crawl under my desk and take a nap  nvrmind its dirty =/,negative,,,,,
112da4faa0,Gonna go and see my sister at Mount Saini ....  she s there for at least another 24 hours.,neutral,,,,,
1d3c1b4821,okay someplease save me!!! now I am watching ninja warrier and eating an egg roll from last night,negative,,,,,
70d05bf740,i m still in bed and on the laptop ...yep borin !!!,neutral,,,,,
816bbfcd52,HAPPY MOTHERS DAY 2 ME,positive,,,,,
40760ea4e8,Why is looking for girls names easier than looking for boys,neutral,,,,,
d6738c3768, Excellent point.,positive,,,,,
e0d893b360, oh and twas my very brilliant idea if I do say so myself  what can I say i m an ideas woman,positive,,,,,
e344ef4cf6, That s actually not too far from the truth,neutral,,,,,
84f961fdb2,Good Morning! 'RETURN TO WILLEN ISLAND - Spring has most definitely sprung' ... http://bit.ly/EyRtT ... enjoy,positive,,,,,
c002c2eddd,Watching One Fine Day while eating my cereal. Start a good sunday with a good movie,positive,,,,,
7369cf2fc5," Concord & Irvine, CA only. That s it for  09.",neutral,,,,,
543a06c64b,OMG sore shoulder,negative,,,,,
1047b78606, You re welcome! Cutie-pie kiddo.. in your picture btw  Love those shades!,positive,,,,,
62dd5efb10,-g mornin  Twitterville  took the day off from Tweet n yesterday & I m 'jonesing' to get back into it today,neutral,,,,,
4652d96d01,goin ta bed now!   goodnite jessica,positive,,,,,
1f9019bba5, lmao you witty wacko...loves it,positive,,,,,
e8a7f5e1a3," I refuse to get excited as I don t want to be let down  if it happens, as long as it s not between June 11 - 28 or I d die",negative,,,,,
2f2721c6fe," If I don t believe in Him, why would He believe in me?  -Bring Me The Horizon  A chill goes down my spine whenever I hear that line.",negative,,,,,
9c52e5ba66,"@_xotashhh I love having days off school, I had one on friday too",positive,,,,,
d72748e39c, u never sent me carrie. ur an ****. but an **** that i miss,negative,,,,,
bb96cfef66, booooo  my senior yearbook sucks thanks for the memories bhs -___-,neutral,,,,,
14c6d8edd1, heyy terrence u should come to my school on May 29th for our talent show,neutral,,,,,
44c3407b4d,theres too much light pollution to see the stars,negative,,,,,
6f15fcf64e,sick n tired of people who steal other people s work,negative,,,,,
5a4ebbbdba,back to bed,neutral,,,,,
6ee991d0cd, I m having trouble viewing it as well on you tube for some reason,negative,,,,,
9932b9c033,if i wasnt workin in 5 hours id be gettin ratarsed to the point where i couldnt even see let alone stand up...THAT is how **** i feel,negative,,,,,
8ba9d3448f," #warmfuzzies to you, my friend",positive,,,,,
f6f7382036,@_supernatural_ http://twitpic.com/66l83 - I really miss her.,negative,,,,,
a93501213c,happy sunday all,positive,,,,,
703a5708f6, Please let me know if it is allright DE i need to know but first just wake up a little and enjoy the cofee  ****,positive,,,,,
683149f529, well maybe someone will care,positive,,,,,
9a00c7fd06,"   Awww, that wasn t very nice.",negative,,,,,
